Date,comment,text_clean,like,Label
2026-01-04T05:10:18Z,Masak presiden tanpa perlindungan dan mudah di tangkap.tidak masuk akal sama sekali dalam kondisi perang kok tanpa perlindungan apakah presiden koplak,masak presiden lindung mudah tangkap masuk akal kondisi perang lindung presiden koplak,0,
2026-01-04T05:09:29Z,Pengecuutt,pengecuutt,0,
2026-01-04T05:09:10Z,kowar - kowar ehh KENA KAYAK AYAM SAYUR,kowar kowar ehh kena kayak ayam sayur,0,
2026-01-04T05:07:54Z,"AS dan Isrewel negara pujaannya Oten, jadi tau kan Oten itu manusia macem apa.",isrewel negara puja oten tau oten manusia macem,0,
2026-01-04T05:06:41Z,Amerika itu tidak akan menyerang jika secara ekonomi tidak menguntungkan.,amerika serang ekonomi untung,0,
2026-01-04T05:06:16Z,Nanti presidennya diganti sama yg bisa di setir Amerika.. trus sumber minyaknya dikuras.. ada maling yg ngaku pembela kebenaran kebaikan ternyata busuk.. mirip dengan dajal,presiden ganti setir amerika trus sumber minyak kuras maling ngaku bela benar baik busuk dajal,0,
2026-01-04T05:05:49Z,Pengen tau gmn responnya rakyat venezuela,ken tau gmn responnya rakyat venezuela,0,
2026-01-04T05:04:39Z,"Strategi militer yg warbyasa, minimalisir korban. Presisi tinggi.<br><br>Gilak, gilak.",strategi militer warbyasa minimalisir korban presisi gilak gilak,5,
2026-01-04T09:50:01Z,Luar biasa malingnya,maling,2,
2026-01-04T05:04:05Z,Minyak tujuannya gak ada lagi,minyak tuju gak,0,
2026-01-04T05:03:08Z,Donat trump sakit jiwa... ODGJ.,donat trump sakit jiwa odgj,1,
2026-01-04T05:03:03Z,"Netizen indo yg sibuk komen&quot; asumsi,,,,gk heran,,,sm dgn pencemoh presiden terbaik indonesia yg ke 7 rata&quot; ini ,,",netizen indo sibuk komen quot asumsi heran dgn pencemoh presiden baik indonesia quot,0,
2026-01-04T05:02:46Z,Alasan minyak,alas minyak,1,
2026-01-04T05:01:54Z,"1/5 minyak dunia ada disana (terbesar sedunia) , bahkan melebihi seluruh cadangan minyak Arab Saudi",minyak dunia sana besar dunia lebih cadang minyak arab saudi,34,
2026-01-04T07:46:04Z,Ya betul. Dan Iran adalah terbesar ke-3 dunia.,iran besar dunia,3,
2026-01-04T07:56:22Z,... dan Venezuela tetep miskin. Aneh tapi nyata... ??,venezuela tetep miskin aneh nyata,7,
2026-01-04T08:00:43Z,"?@SlashM3tal karena ga boleh jualan sama Amrik, negara yang berani beli minyaknya Venezuela bakal diembargo kecuali Amrik yang ngebor minyaknya Venezuela",slashm3tal jual amrik negara berani beli minyak venezuela embargo kecuali amrik ngebor minyak venezuela,1,
2026-01-04T08:12:40Z,"@Petugas_Khusus_RSJ <br>Ye kalo dijual ke AS pun Venezuela gak bakalan rugi. Di Indonesia jg ada banyak perusahaan AS yg ngebor minyak disini. AS itu negara kapitalis, harga minyak ye ditentukan oleh pasar. Ini penyakit negara2 Amerika Latin, banyak yg dipimpin oleh diktator, SDA salah urus, korupsi tinggi atau dikuasai kartel narkoba, spt di Argentina dan Meksiko... ??",tugas khusus rsj kalo jual venezuela gak rugi indonesia usaha ngebor minyak negara kapitalis harga minyak tentu pasar sakit negara2 amerika latin pimpin diktator sda salah urus korupsi asai kartel narkoba spt argentina meksiko,4,
2026-01-04T08:23:28Z,"?@SlashM3tal Kalau soal mau dijual kemana, itu urusan yang punya barang. Terserah yang punya barang. Pembeli juga ga boleh maksa, kalau yg punya barang ga mau jual, terus merampok? Kan ga gitu. Kalau soal narkoba, World Drug Report 2025 - UNODC menyebut Amrik masuk daftar 10 negara produsen narkoba terbesar bersama Kolombia dan Meksiko di peringkat 1-2. Bahkan Venezuela ga ada dalam daftar tsb.",slashm3tal jual mana urus barang serah barang beli maksa barang jual rampok gitu narkoba world drug report 2025 unodc sebut amrik masuk daftar negara produsen narkoba besar kolombia meksiko peringkat venezuela daftar tsb,3,
2026-01-04T05:01:38Z,Maduro dulu koar&quot; ??di saat di tangkap kayak kuraaaa di saat di tangkap kepalanya masuk kedalam???? itu akibat nantang AS mampusssss bravo AS???,maduro koar quot tangkap kayak kuraaaa tangkap kepala masuk dalam akibat nantang mampusssss bravo,0,
2026-01-04T05:01:31Z,gila ngerampok mimyak ini,gila ngerampok mimyak,0,
2026-01-04T05:00:47Z,"Mana Rusia,china ,iran ,korut.jangan omon2 doang lawan AS.hayo gass hancurkan trump.????",rusia china iran korut omon2 doang lawan hayo gass hancur trump,0,
2026-01-04T05:00:17Z,Ya jelas ingin minyak nya,minyak,0,
2026-01-04T05:00:08Z,"Begitulah Amerika... mereka masih merasa berhak mengatur dunia.. Tujuan sebenarnya  mereka menyerang Venezuela adalah menguasai minyak Venezuela dengan berbagai alasan.. Begitu juga yg telah di lakukan terhadap presiden Panama Manuel Noriega, Amerika menangkapnya Noriega dengan menuduhnya bandar narkoba...   ??????",amerika hak atur dunia tuju serang venezuela kuasa minyak venezuela alas laku presiden panama manuel noriega amerika tangkap noriega tuduh bandar narkoba,0,
2026-01-04T04:59:32Z,"Ingin merampok menjarah minyak dan gas bumi milik Venezuela , memalukan kelakuan Bajak laut modern ??????",rampok jarah minyak gas bumi milik venezuela malu laku bajak laut modern,0,
2026-01-04T04:59:21Z,Danal tram segera musnah dari muka bumi,danal tram musnah muka bumi,0,
2026-01-04T04:59:18Z,AS dilawan mantap AS??? gasssss,lawan mantap gasssss,7,
2026-01-04T10:07:55Z,harusnya cina atau rusia yg d serang,cina rusia serang,0,
2026-01-04T04:59:04Z,Karena narkoba dan sekalian minyak. Kapan Indonesia bisa tangkap presiden negara lain ya? Bisa nya nangkap rakyatnya sendiri dan dibuat miskin. ??,narkoba minyak indonesia tangkap presiden negara nangkap rakyat miskin,0,
2026-01-04T04:58:58Z,"Semua tuduhan tidak masuk akal,dulu Irak senjata pembunuh massal, sampai sekarang engga ada bukti nya, Amerika negara pembunuh.",tuduh masuk akal irak senjata bunuh massal engga bukti amerika negara bunuh,0,
2026-01-04T04:57:46Z,Paleluya...<br>Paleluya....??????????,paleluya paleluya,0,
2026-01-04T04:57:19Z,Sepertinya ini pengalihan isu untuk KUHP dan KUHAP di indonesia yang berlaku skrg. ??,alih isu kuhp hap indonesia laku skrg,3,
2026-01-05T06:53:23Z,Otak lu sakit bro??,otak sakit bro,0,
2026-01-04T04:57:12Z,Berani nya cuman sama negara yg kurang dalam militer.<br>Sama Korut woiiii Amerika.<br>Biar gw ikut jadi tentara bayaran Korut.<br>Dari pada jadi ojol yg parah sekarang aplikator,berani cuman negara militer korut woiiii amerika biar tentara bayar korut ojol parah aplikator,0,
2026-01-04T04:57:10Z,Siap-siap indonesia....,indonesia,1,
2026-01-04T06:16:28Z,"Indonesia emasnya udah dikasih lewat Freeport, jadinya gak di invasi",indonesia emas udah kasih freeport gak invasi,0,
2026-01-04T04:57:02Z,Rakyat di sana pengecut dan penakut,rakyat kecut takut,0,
2026-01-04T04:56:42Z,Serang China kalau berani. Beraninya sama negara lemah,serang china berani berani negara lemah,0,
2026-01-04T04:56:35Z,Trump itu President gilla.,trump president gilla,0,
2026-01-04T04:56:15Z,"Seharusnya semua media harus objektif dan mengungutuk kebiadaban yg di lakukan u5a,semua negara tujuan u5a yg sebenarnya,merampas hak kekayaan minyak negara lain,dgn alasan yg sangat tidak masuk akal",media objektif mengungutuk biadab laku u5a negara tuju u5a rampas hak kaya minyak negara dgn alas masuk akal,8,
2026-01-04T04:55:47Z,Disitu ada minyak di situ demokasi harus ada ??,situ minyak situ demokasi,0,
2026-01-04T04:54:52Z,kok gak ada perlawanan sama sekali...banyak pengkhianat di sekitar maduro...??????,gak lawan khianat maduro,0,
2026-01-04T04:54:51Z,amerika bangsa tidak beradab. satu satunya yang pernah pakai bom nuklir. kelak amerika juga yang akan pakai bom nuklir saat PD3,amerika bangsa adab satu pakai bom nuklir kelak amerika pakai bom nuklir pd3,0,
2026-01-04T04:54:11Z,"Klo Venezuela bisa diserang n presidennya ditangkap, boleh jadi AS juga bs melakukannya thdp negara lain yg bersebrangan dgn dia. Pertanyaannya kmn Rusia, China, Korut n negara lain yg selama ini berteman dgn Maduro??",klo venezuela serang presiden tangkap laku thdp negara bersebrangan dgn tanya kmn rusia china korut negara teman dgn maduro,0,
2026-01-04T04:53:55Z,Gagal dapetinyaj Iran belok target baru,gagal dapetinyaj iran belok target,0,
2026-01-04T04:53:25Z,"Ini lah kalau suatu negara terlalu kuat, semua sesuka hati nya",negara kuat suka hati,5,
2026-01-04T04:53:12Z,"Mana ni si puitn dan rusia, gk tau beritanya kh??",puitn rusia tau berita,0,
2026-01-04T04:52:54Z,Karena ada minyak. Dan amerika ingin menguasainya.,minyak amerika kuasa,0,
2026-01-04T04:52:53Z,"Sekelas presiden di culik dong, hebat nih amerika",kelas presiden culik hebat amerika,0,
2026-01-04T04:52:52Z,KANG MINYAK berulah lagi aja,kang minyak ulah,0,
2026-01-04T04:52:11Z,Bandar narkotika di Indonesia marah besar ketika Donald Trump menangkap Maduro dan Tiongkok sebagai negara pemasok Shabu terbesar ke Indonesia selain Iran dan Afganistan bagaimana mendapat durian runtuh.,bandar narkotika indonesia marah donald trump tangkap maduro tiongkok negara pasok shabu besar indonesia iran afganistan durian runtuh,0,
2026-01-04T04:52:04Z,Venezuela adalah tanah yg dijanjikan bagi AS,venezuela tanah janji,0,
2026-01-04T04:52:00Z,Dari keterangan ini semakin jelas bahwa Politisi itu sebagian besar orang yg sakit jiwa &amp; pembohong alamiah b*ngs*t. <br><br>Dari awal si Trump menyatakan ingin kuasai Minyak Venezuela karena tidak ada perusahaan minyak Us beroperasi disana. Sama t*l*l nya dengan Bahlul,terang politis orang sakit jiwa amp bohong alamiah ngs trump kuasa minyak venezuela usaha minyak operasi sana bahlul,0,
2026-01-04T04:51:51Z,??????,,0,
2026-01-04T04:51:44Z,"Wahhhhh gila dn Amazing bnget manuver, strategi jitu presiden Amerika Donald Trump ini top markotop ??????????????..skls presiden Venezuela aj, bisa dn mampu di tangkap Pasukan AMERIKA .???????? Pdhal dikawal Paspampresnya maduro yg begitu super ketat..tp tumbng juga..mana nih china, Kuba, rusia yg ktanya sekutu presiden maduro..kok diam bae..?????? bisa kejang2 nih para kadrun Konoha yg memuja muja si maduro..??????..sdgkn putin aj gk mampu nangkep sipelawak zalsky Ukraina..??????????..<br>Ini nih.. presiden AS..gk bnyak OMON OMON...sat set sat.. selesai maduro... pokoknya AMAZING.. Donal Trump..????????????",wahhhhh gila amazing bnget manuver strategi jitu presiden amerika donald trump top markotop skls presiden venezuela tangkap pasu amerika pdhal kawal paspampresnya maduro super ketat tumbng china kuba rusia ktanya sekutu presiden maduro diam bae kejang2 kadrun konoha puja muja maduro sdgkn putin nangkep sipelawak zalsky ukraina presiden bnyak omon omon sat set sat selesai maduro pokok amazing donal trump,2,
2026-01-04T05:35:16Z,Sat set dengan melanggar peraturan.????<br>Apakah itu anda nilai bermartabat<br>??????<br>Apakah keyakinan anda mengajarkan jika melanggar peraturan itu adalah hal yang bermartabat.????????<br>Otak dungu jangan dipelihara.????<br>Suatu saat anda jangan berkoar-koar jika itu sampai kenegara anda.<br>Dengan alasan yang tidak jelas untuk merampas sumber daya alam anda.,sat set langgar atur nilai martabat yakin ajar langgar atur martabat otak dungu pelihara koar koar negara alas rampas sumber daya alam,1,
2026-01-04T06:57:41Z,?@Albert8-j6zehhh bilng aj kau kepnasn dn FRUSTASI...krna slma ini maduro yg klian puja puji..KO dn Tumbang dibuat Donal Trump kn..?!???????? Gk usah kau berbicara martabt dsni...smua negara sudh tidk menjunjung tinggi lagi suatu kehormatan maupun martabat...mreka smua sudh MELANGGAR...Hukum rimba yg berlu drun... HUKUM RIMBA...!!! Pham..!!,albert8 j6zehhh bilng kau kepnasn frustasi krna slma maduro klian puja puji tumbang donal trump kau bicara martabt dsni smua negara sudh tidk junjung hormat martabat mreka smua sudh langgar hukum rimba berlu drun hukum rimba pham,1,
2026-01-04T10:48:20Z,?@joharasimamora786<br>Kepanasan.????????<br>Saya tidak merasa kepanasan karena setahu saya mereka itu USA dan Venezuela masih penganut satu keyakinan.<br>Yang saya kritisi adalah seseorang yang membanggakan orang yang melanggar peraturan.????<br>Bagaimana bisa orang yang melanggar peraturan untuk merampok SDA orang lain disebut Amazing.??????<br>Apakah otak telah berpindah ke dengkul.????????,joharasimamora786 panas panas tahu usa venezuela anut yakin kritisi bangga orang langgar atur orang langgar atur rampok sda orang amazing otak pindah dengkul,0,
2026-01-04T11:06:49Z,"?@Albert8-j6zehhhh kok malah lari ke keyakinan kau...oalh drun.. kadrun...jdi ap tanggapn mu Rusia dgn Ukraina..emm??.. mreka serumpun, stu keyakinan..satu ras..dn bhasa pun sma tp mreka saling terkam...cob tanggapin itu..!!",albert8 j6zehhhh lari yakin kau oalh drun kadrun jdi tanggapn rusia dgn ukraina emm mreka serum stu yakin ras bhasa sma mreka terkam cob tanggapin,1,
2026-01-05T02:55:32Z,"?@joharasimamora786mohon maaf... bukankah anda yang memulai membawa topik ini ke sentimen keyakinan...??<br>Kenapa anda kepanasan saat saya menyentil sedikit tentang keyakinan.??????<br>Urusan Rusia-Ukraina bukan urusan saya,saat ini adalah USA jelas-jelas menangkap presiden yang memiliki kekebalan hukum di hukum internasional.<br>Apakah anda sudah belajar tentang itu,Oten...!!??????<br>Dan anda  juga harus pelajari apa kesalahan presiden Venezuela,saya tidak melihat ada pelanggaran hukum yang dia lakukan,geng narkoba hanya senjata untuk menguasai sumber daya mereka disana..!!<br>Pelaku geng narkoba bukan maduro,tapi oknum kartel yang ada disana.<br>Dan anda bangga dengan sebuah perampokan secara terbuka yang dilakukan USA.<br>Bukankah itu lucu.????????",joharasimamora786mohon maaf bawa topik sentimen yakin panas sentil yakin urus rusia ukraina urus usa tangkap presiden milik kebal hukum hukum internasional ajar oten ajar salah presiden venezuela langgar hukum laku geng narkoba senjata kuasa sumber daya sana laku geng narkoba maduro oknum kartel sana bangga ampo buka usa lucu,0,
2026-01-04T04:51:36Z,???? America fuck,america fuck,0,
2026-01-04T04:51:29Z,"Amerika berlaku seperti polisi dunia yg selalu menghakimi semua negara, di balik itu semua amerikalah pemeran utama kekacauan di dunia, termasuk penjajahan isrel thdp palestina dan perang rusia ukraina",amerika laku polisi dunia hakim negara amerikalah per utama kacau dunia jajah isrel thdp palestina perang rusia ukraina,0,
2026-01-04T04:50:31Z,pbb gk guna,pbb,0,
2026-01-04T04:50:27Z,Ah sok tau,sok tau,0,
2026-01-04T04:50:08Z,"Tujuan utama menguasai Minyak,karena Venezuela penghasil minyak terbesar didunia diluar OPEC",tuju utama kuasa minyak venezuela hasil minyak besar dunia luar opec,0,
2026-01-04T04:49:54Z,America fuck,america fuck,0,
2026-01-04T04:49:37Z,"alasan utama karena revolusi Bolivarian sejak Hugo Chaves. Yang anti terhadap barat, menasionalisasi perusahaan asing di negaranya. Saat ini dukungan rakyat terhadap Maduro turun drastis sejak chavez. itu yang dimanfaatkan AS untuk menculik presiden Maduro. Memalukan memang. tapi siapa yang berani melawan AS?",alas utama revolusi bolivarian hugo chaves anti barat nasionalisasi usaha asing negara dukung rakyat maduro turun drastis chavez manfaat culik presiden maduro malu berani lawan,0,
2026-01-04T04:49:12Z,Amerika ingin menguasai minyak di Venezuela.,amerika kuasa minyak venezuela,0,
2026-01-04T04:48:51Z,"TEEEETTTTTTTTT,  TAHUN 2026 MAMARIKA MEMBUAT KILANG MINYAK DI VENEZUELA?????? kebaca mamarika",teeeettttttttt 2026 mamarika kilang minyak venezuela baca mamarika,0,
2026-01-04T04:48:45Z,alasanya kebanyakan utang bingung,alasanya banyak utang bingung,0,
2026-01-04T04:48:28Z,"Rumor yg berkembang Maduro bukan ditangkap tapi dijebak, diajak berdialog kemudian ditangkap..Mirip cara VOC ( BELANDA) menangkap pahlawan2 Indonesia, diajak berdialog ujung2 nya ditangkap..Untuk menunjukkan mereka super power dirancang serangan ke Venezuela dan ditangkaplah sang presiden..Semoga rakyat Venezuela bangkit melawan AS karena penjajahan adalah tindakan kesewenangan2an.",rumor kembang maduro tangkap jebak ajak dialog tangkap voc belanda tangkap pahlawan2 indonesia ajak dialog ujung2 tangkap super power rancang serang venezuela tangkap sang presiden moga rakyat venezuela bangkit lawan jajah tindak kesewenangan2an,9,
2026-01-04T07:30:48Z,Habislah sate ayam ??,habis sate ayam,0,
2026-01-04T09:23:26Z,hahahaha... bisa gak di konoha pejabatnya yg korup digituin juga?,hahahaha gak konoha jabat korup digituin,0,
2026-01-05T08:15:57Z,"Maling dan rampok di Konoha ntu pribumi Konoha sendiri, terbukti sampe sekarang yang bebas merdeka cuma pejabat2  Konoha sedangkan rakyatnya masih tertindas ??",maling rampok konoha ntu pribumi konoha bukti sampe bebas merdeka pejabat2 konoha rakyat tindas,0,
2026-01-04T04:48:09Z,Negara paling egois &amp; seenaknya. Mentalnya penjajah banget,negara egois amp mental jajah banget,0,
2026-01-04T04:47:50Z,"gue sebenarnya gak mau bela amerika cuma untuk kali ini gue setuju, karena krisis parah di venezuela sudah terparah,,, korupsi masif dan terorganisir..<br>ekspor minyak tertinggi di dunia tapi rakyatnya termiskin di dunia..",gue gak bela amerika kali gue tuju krisis parah venezuela parah korupsi masif organisir ekspor minyak tinggi dunia rakyat miskin dunia,0,
2026-01-04T04:47:44Z,Nah yg supply2 ke Chyna dan Rusia dimusnahkan!,supply2 chyna rusia musnah,0,
2026-01-04T04:47:42Z,Makanya jangan suka meremehkan dewa perang AS mereka tidak suka omon2 seperti konoha,suka remeh dewa perang suka omon2 konoha,0,
2026-01-04T04:47:10Z,Hukum international hrs ditegakkan,hukum international hrs tegak,5,
2026-01-04T04:46:30Z,Minyak dan penjajahan????,minyak jajah,0,
2026-01-04T04:46:01Z,As=teroris,teroris,0,
2026-01-04T04:45:52Z,Intinya AS tidak berani serang negara yang memiliki Nuklir??,inti berani serang negara milik nuklir,0,
2026-01-04T04:45:39Z,Negara yg paling sombong..<br>Sok super power..<br>Ingin menguasai dunia..<br>Tukang fitnah...,negara sombong sok super power kuasa dunia tukang fitnah,0,
2026-01-04T04:45:28Z,"Harga minyak akan naik ,as arab kaya raya.<br>Konoha nombok subsidi",harga minyak arab kaya raya konoha nombok subsidi,0,
2026-01-04T04:45:17Z,"Begitulah jika manusia itu di kasih kekuasaan, persis seperti Dajjal. Memutar balikkan fakta, cuma yg berkuasa yg mampu memutar balikkan fakta",manusia kasih kuasa persis dajjal putar balik fakta kuasa putar balik fakta,0,
2026-01-04T04:44:31Z,Venezuela negara yg memiliki cadangan minyak terbanyak di dunia,venezuela negara milik cadang minyak dunia,0,
2026-01-04T04:44:09Z,Rakyatnya kemana  negara di serang diam aja hehehe,rakyat mana negara serang diam hehehe,0,
2026-01-04T04:43:59Z,"SEPERTI BEBERAPA NEGARA  LAIN  DIDUNIA  YANG  DIINVASI  AMERIKA  BAIK  LANGSUNG  MAUPUN  LEWAT  PEMBERONTAKAN  BERDARAH. .....IRAN,IRAK DAN  INDONESIA DENGAN FREEPORT  DAN SUMBER DAYA ALAM  LAINNYA  MEREKA  AKAN  MENJATUHKAN  PEMERINTAHAN  YANG  SAH  DAN. MENGANGKAT  PEMIMPIN  BONEKA MEREKA  SEBAGAI  WAKIL/  STEMPEL  BAHWA  AMERIKA  TIDAK  MENJAJAH  DAN  SEDANG  MERAMPOK  TAPI  SEBAGAI  DEWA  PENOLONG  (ILUSI).",negara dunia invasi amerika langsung ronta darah iran irak indonesia freeport sumber daya alam jatuh perintah sah angkat pimpin boneka wakil stempel amerika jajah rampok dewa tolong ilusi,0,
2026-01-04T04:43:38Z,VENEZUELA NEGARA KAYA MINYAK BUMI.. AMERIKA SENGAJA MEMBUAT PROGANDA MENANGKAP PRESIDEN MADURO UNTUK MENGUASAI SUMBER DAYA MINYAK BUMI VENEZUELA...,venezuela negara kaya minyak bumi amerika sengaja proganda tangkap presiden maduro kuasa sumber daya minyak bumi venezuela,1,
2026-01-04T04:43:28Z,Sadam husein difitnah punya senjata pemusnah massal. Presiden Libya juga dituduh. Sekarang Presiden Venezuela.,sadam husein fitnah senjata musnah massal presiden libya tuduh presiden venezuela,0,
2026-01-04T04:43:05Z,"Jelas tujuannya, kekayaan alam Venezuela,kesombongan dipelihara,minyak sendiri biar utuh, minyak orang disedot biar habis.",tuju kaya alam venezuela sombong pelihara minyak biar utuh minyak orang sedot biar habis,1,
2026-01-04T04:42:49Z,Perampok jalanan tidak pakai alasan kalau perampok berdasi pakai alasan untuk menutupi kejahatannya (amerika).,rampok jalan pakai alas rampok das pakai alas tutup jahat amerika,0,
2026-01-04T04:42:25Z,"Amrik licik,venezuela  di serang.karena donal ngincar minyak.",amrik licik venezuela serang donal ngincar minyak,0,
2026-01-04T04:42:22Z,Proganda. Minta minyak,proganda minyak,0,
2026-01-04T04:42:22Z,"Keren AS. ??????<br><b><i>TANPA SESUMBAR DUA MINGGU,</i></b> hanya biar mendapatkan pengakuan militer terkuat di dunia. ??????",keren sesumbar minggu biar aku militer kuat dunia,0,
2026-01-04T04:42:19Z,Cepet sekali AS melumpuhkan negara.ngerrii,cepet lumpuh negara ngerrii,0,
2026-01-04T04:42:19Z,Venezuela punya sumber minyak terbesar di dunia makanya Amerika sok sok an,venezuela sumber minyak besar dunia amerika sok sok,0,
2026-01-04T04:42:04Z,"Alasan aja amerika beraninya cuma ganggu negara2 kecil, coba dg China jg ngga bakal berani.......modus licik aja mau kuasai minyak.......",alas amerika berani ganggu negara2 coba china ngga berani modus licik kuasa minyak,0,
2026-01-04T04:41:56Z,"Pake ditanya alasan, yang ada cuman alasan pembenaran yang dicari-cari agar tidak dibilang iblis pembunuh, &#39;musang berbulu domba&#39;",pake alas cuman alas benar cari cari bilang iblis bunuh musang bulu domba,0,
2026-01-04T04:41:40Z,Hadeh itu penjaga maduro pada kemana kok presiden sebuah negara gampang amat ditangkap,hadeh jaga maduro mana presiden negara gampang tangkap,0,
2026-01-04T04:41:37Z,"Alasannya ya Venezuela melanggar perjanjian.<br>Setiap negara memiliki perjanjian, termasuk perjanjian rahasia. Sekali melanggar, perang konsekuensinya.",alas venezuela langgar janji negara milik janji janji rahasia langgar perang konsekuensi,0,
2026-01-04T04:40:52Z,"Biasa AS mencari legalitas untuk menguasai minyak. Kenapa dunia diam, dimn peran PBB",cari legalitas kuasa minyak dunia diam dimn peran pbb,0,
2026-01-04T04:40:40Z,Nyak minyak??..kalau tidak ngejajah..ya ngegarong negara2 lemah..,nyak minyak ngejajah ngegarong negara2 lemah,0,
2026-01-04T04:40:24Z,Ga percaya AS,percaya,0,
2026-01-04T04:40:14Z,"Ini video menjelaskan alasan amerika menyerang venezuela, vukan menjelaskan apa sebenarnya yang terjadi... Hawdehhhh",video alas amerika serang venezuela vukan hawdehhhh,0,
2026-01-04T04:40:08Z,Lht komennya wuih..sipaling ngerti..semua??,lht komennya wuih sipaling ngerti,0,
2026-01-04T04:50:04Z,Karena emang tepat semua alasannya dan sudah bukan rahasia umum...,emang alas rahasia,0,
2026-01-04T04:39:57Z,Karna minyak apalagi!??,karna minyak,0,
2026-01-04T04:39:56Z,"Dengan sumber cadangan minyak terbesar didunia Venezuela cocok untuk di invasi Amerika, itulah tujuan aslinya, tapi negara polisi dunia Trump berdalih dengan alasan Maduro melanggar HAM dan melindungi gembong kartel, padahal aslinya mah kgk???? cerita lama terulang kembali.<br><br>Entah apa yang Amrik lakukan hingga bisa membuat Militer Venezuela diam saja saat penangkapan Maduro, entah Dijanjikan Uang atau pangkat kepada jendral&quot; Venezuela atau bagimana, bisa-bisanya sekelas ibukota negara tidak ada penjagaan dan perlawanan saat ada militer Amerika masuk ??",sumber cadang minyak besar dunia venezuela cocok invasi amerika tuju asli negara polisi dunia trump dalih alas maduro langgar ham lindung gembong kartel asli mah kgk cerita ulang amrik laku militer venezuela diam tangkap maduro janji uang pangkat jendral quot venezuela bagimana bisa kelas ibukota negara jaga lawan militer amerika masuk,0,
2026-01-04T04:39:45Z,"Dulu juga gitu zaman Iraq, senjata pemusnah masal, gak terbukti tuh",gitu zaman iraq senjata musnah masal gak bukti,0,
2026-01-04T04:39:31Z,Tunggu aja presiden negara laen bakal senasib juga dgn maduro..knapa tidak,tunggu presiden negara laen nasib dgn maduro knapa,0,
2026-01-04T04:39:21Z,Habat Presiden Amerika ini menindak tegas perusak manusia sprti bandar dari Venezuela mantap tidak ada tempat bagi bandar di Dunia.,habat presiden amerika tindak usak manusia sprti bandar venezuela mantap bandar dunia,0,
2026-01-04T04:39:12Z,Tolong dong US lakukan hal yg sama di Indonesia thdp rezim2 rakus penjajah rakyat Indo... Sy ikhlas dipimpin US drpd manusia2 serakahnya Indo ..,tolong laku indonesia thdp rezim2 rakus jajah rakyat indo ikhlas pimpin drpd manusia2 serakah indo,0,
2026-01-04T04:37:57Z,"Edaaan operasi 1 malam nangkap Maduro, sedangkan rusia butuh bertahun2 menumbangkan Zielenski",edaaan operasi malam nangkap maduro rusia butuh bertahun2 tumbang zielenski,0,
2026-01-04T04:37:44Z,"Memang Amerika itu gila perang.... Di zaman sekarang di saat penjajahan secara terang2ngan sudah tdk di lakukan oleh Eropa, Amerika terang2ngan menjajah negara lain... Makin lama makin di benci Amerika sama banyak negara... Karena sudah melewati batas wajar... Menghina kedaulatan negara lain...",amerika gila perang zaman jajah terang2ngan laku eropa amerika terang2ngan jajah negara benci amerika negara lewat batas wajar hina daulat negara,0,
2026-01-04T04:37:38Z,"anjirr nangkap presiden kek nangkap maling ayam, harga diri  negara di injak2 itu mah",anjirr nangkap presiden kek nangkap maling ayam harga negara injak2 mah,0,
2026-01-04T04:37:15Z,Yaaa bla.bla.bla  lah ujung2 nya minyak sih cuma kali ini gak disebut2 soal nuklir aja,yaaa bla bla bla ujung2 minyak kali gak disebut2 nuklir,0,
2026-01-04T04:37:08Z,semudah itu memamgkap seorang presiden ??,mudah memamgkap presiden,0,
2026-01-04T04:37:03Z,buset??,buset,0,
2026-01-04T04:36:52Z,Alhamdulillah damai... Venezuela semangat untuk kemajuan ????????. Kaya minyak kok 80% misqueen..,alhamdulillah damai venezuela semangat maju kaya minyak misqueen,0,
2026-01-04T04:36:35Z,"Indonesia bisa bernasib sama, hanya saja perlu waktu bertahun-tahun utk menundukkan orang2nya.",indonesia nasib tahun utk tunduk orang2nya,3,
2026-01-04T04:36:33Z,Disaat indonesia menghancurkan hutannya untuk alasan biofuel.. Amerika sibuk berburu minyak bumi.. <br><br>Artinya minyak masih sangat penting untuk tahun²kedepan..,saat indonesia hancur hutan alas biofuel amerika sibuk buru minyak bumi minyak depan,0,
2026-01-04T04:36:19Z,"Nggak ada duit buat gaji PNS , akhirnya merampok minyak.",duit gaji pns rampok minyak,225,
2026-01-04T05:14:35Z,Absolutely correct??tipu daya yahudi?????? in control by the fuck race,absolutely correct tipu daya yahudi control the fuck race,0,
2026-01-04T06:37:11Z,"Tak berdasar , buktinya amerika adalah negara kaya . Anggaran militer nya saja kalau gabungan anggaran china dan rusia tidak dapat menyaingi anggaran militer amerika .",dasar bukti amerika negara kaya anggar militer gabung anggar china rusia saing anggar militer amerika,11,
2026-01-04T06:45:42Z,"??????  lht itu alutsista dan personel tempurnya semua serba ribuan jumlahnya ,, tentara serta peralatan tempur as tersebar hmpir di semua belahan dunia,, gimana konoha ??????",lht alutsista personel tempur serba ribu tentara alat tempur sebar hmpir bahan dunia gimana konoha,16,
2026-01-04T06:56:46Z,"Kita bisa apa??? bisa beropini liar, apalagi yang Punya sifat iri sama Amerika Serikat, behhh?????????",opini liar sifat iri amerika serikat behhh,1,
